problem name,setup time,solve time,run time,status,objective,primal residual,primal ratio,prim_normalized,dual residual,dual ratio,dual_normalized,duality gap,duality gap ratio,duality_gap_normalized,integral_sum,restart,iterations,task_id,restart_type,alpha,rho_is_vec,adaptive_rho_tolerance_greater,adaptive_rho_tolerance_less,rho_custom_condition,rho_custom_tolerance,adapt_rho_on_restart,custom_average_rest,beta,ini_rest_len,lambd,xi,vector_rho_in_averaged_KKT,halpern_scheme,alpha_adjustment_reflected_halpern,adaptive_rest,restart_necessary,restart_artificial,halpern_step_first_inner_iter,pid_controller,KP,KI,negate_K
LISWET4_Maros_Meszaros,0.007894961,28.569691951,28.577586912,solved,-714.5163358241808,1.9948109952071806e-06,0.9998564525192465,9.998564525192439e-07,1.0735258422820711e-07,0.05116657176726356,5.116657176884185e-08,-0.00018336096289120758,0.12822153759315072,1.2822153649865672e-07,0.7639859455402696,1165,58250,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LISWET5_Maros_Meszaros,0.007443459,8.513141476,8.520584934999999,solved,-15976.1663287007,3.7113744929982503e-06,0.9997482067109552,9.997482066929686e-07,6.770776279145922e-07,0.17740846381757003,1.774084637755089e-07,-0.000231205706117762,0.007235726123175041,7.235730628465438e-09,0.2217579062489008,344,17225,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LISWET6_Maros_Meszaros,0.008052062,24.072679796,24.080731858,solved,-2162.224744391342,2.097678335085911e-06,0.9998069861580876,9.998069861566135e-07,1.437815924777782e-07,0.06852485533186946,6.852485534437348e-08,-0.000188305230466608,0.0435342493050249,4.353425907588892e-08,0.5311608284108159,986,49300,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LISWET7_Maros_Meszaros,0.007304328,29.923012299,29.930316627,solved,-2500.257685332487,1.9998867853546145e-06,0.9999434670832256,9.999434670807936e-07,1.0078132609661088e-07,0.047991336192095245,4.799133619522516e-08,-0.00026639859467516934,0.05326358287525303,5.3263578959888915e-08,0.6267138384214195,1208,60425,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LISWET8_Maros_Meszaros,0.007943072,29.458864756,29.466807828,solved,-2500.2577304317297,1.999748039826562e-06,0.999874081770385,9.998740817666695e-07,1.0087419441054277e-07,0.04803555941417816,4.803555941244614e-08,-0.0004206664402575911,0.08410779625959937,8.410780271112016e-08,1.05298472088429,1206,60300,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LISWET9_Maros_Meszaros,0.007404759,30.966427426,30.973832185,solved,-2500.2581692637877,1.9999502874006484e-06,0.999945866231358,9.999458662351966e-07,9.652921908288369e-08,0.04597023509750679,4.597023510723951e-08,-0.0023864005529673107,0.47713563348641236,4.77135638490508e-07,0.6249466235604765,1267,63375,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LOTSCHD_Maros_Meszaros,0.000125851,0.000101101,0.00022695200000000002,solved,2398.414326402434,2.3425836295224057e-05,0.18431027769466554,1.8431027769466552e-07,4.733552118245265e-06,0.06531417888771406,6.531417889956544e-08,-0.0014945231705496553,0.3114998079855903,3.114998081751541e-07,0.0014975284928925227,3,175,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
MOSARQP1_Maros_Meszaros,0.001648421,0.077585583,0.079234004,solved,-952.8754444195735,2.8524315108802156e-06,0.9697477381403296,9.729438695312752e-07,1.8888342220335953e-06,0.5079860102661118,5.079860102072988e-07,-1.3523774053500044e-06,0.0007343807123602941,7.343809027267458e-10,0.12266842011778059,11,575,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
MOSARQP2_Maros_Meszaros,0.001103437,0.011760648,0.012864085,solved,-1597.4821202169805,1.5547282163935027e-06,0.4143946220281498,4.345376845247896e-07,1.0705992543272764e-06,0.050774193362178546,5.077419337114493e-08,-2.571688023772407e-06,0.000851712341024521,8.517122876042739e-10,0.04627503590351343,4,225,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
PRIMAL1_Maros_Meszaros,0.001285439,0.001989763,0.0032752019999999996,solved,-0.035012964839673366,7.483445252365328e-09,0.005570863167984402,7.058375748065338e-09,2.825735222723117e-07,0.1412867446957911,1.4128674469579107e-07,5.166680659696166e-09,0.0049821077545953475,4.982107761286358e-09,0.0003830323369528569,1,75,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
PRIMAL2_Maros_Meszaros,0.002084334,0.001846872,0.0039312060000000005,solved,-0.03373367611377751,2.454347836078341e-11,8.98100707367804e-06,2.2890318926498684e-11,8.858220146984452e-13,4.429110073492226e-07,4.429110073492226e-13,8.925631067580042e-12,8.615499303571433e-06,8.615499303571433e-12,9.180352951688255e-06,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
PRIMAL3_Maros_Meszaros,0.007517699,0.005197265,0.012714964,solved,-0.13575584011845868,2.6778038980657115e-08,0.019760762800652407,2.1929673299819832e-08,2.2411393630402537e-07,0.11205696815201269,1.1205696815201269e-07,-1.91902599921967e-08,0.016747645811001396,1.6747645835224125e-08,0.0005448924763116772,1,75,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
PRIMAL4_Maros_Meszaros,0.007094487,0.008265335,0.015359822,solved,-0.7460908445259071,2.292749667898164e-08,0.011031851394406572,1.103185135879404e-08,6.081792900333727e-07,0.30408964501668634,3.0408964501668634e-07,-2.2729215576333672e-07,0.12361429044387055,1.2361429056463092e-07,0.005891080805231395,2,125,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
Q25FV47_Maros_Meszaros,0.010994953,23.499915763,23.510910716,solved,13744448.032328812,0.00037981353554943125,0.07392317110229767,7.392317110013826e-08,0.009068295359127445,0.9349574645888591,9.349574645851015e-07,0.4047559283208102,0.01473079604430535,1.473079715436027e-08,11.155490036006867,1245,62275,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QADLITTL_Maros_Meszaros,0.000140691,0.00902783,0.009168521,solved,480319.2200923218,4.9785925364088644e-05,0.01958955518175177,2.103334404904463e-08,0.002542712532129078,0.7191554896557485,7.191554896988806e-07,0.2454649528203845,0.45918744441789044,4.5918744449530306e-07,1.6827938765458672,46,2300,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QAFIRO_Maros_Meszaros,0.00010911,0.000243062,0.000352172,solved,-1.5907787054529876,5.12626852522402e-07,0.003110041636107236,1.1391707833831156e-08,1.9060902478350155e-07,0.01732809314216812,1.7328093162120466e-08,2.0818152185464456e-06,0.49785594085179546,4.978559406659424e-07,0.036759745871789234,4,200,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QBANDM_Maros_Meszaros,0.000669454,0.451109327,0.451778781,solved,16352.342904581023,0.000821869789198544,0.9734803859777286,9.734803859777282e-07,0.00014599592599838957,0.4288088477820526,4.288088477803945e-07,-0.016878990700206487,0.5120893229023366,5.120893227919644e-07,0.5065628447960124,399,19975,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QBEACONF_Maros_Meszaros,0.000597334,0.05897175,0.059569084,solved,164712.71208905545,0.002453101428522192,0.8738824678969909,8.738824678969909e-07,0.0005313730336986503,0.59169650274021,5.91696502732291e-07,0.07528050275777787,0.25482502279880903,2.5482502289424705e-07,1.4143366407363582,69,3450,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QBRANDY_Maros_Meszaros,0.000467353,0.6193775,0.619844853,solved,28375.087710655513,0.0026409966169906184,0.747437215604174,7.474372156041738e-07,0.0003955366576029986,0.7645320094557817,7.645320092496934e-07,0.016089966258732602,0.30267783541061133,3.0267783582122845e-07,1.185429738921264,777,38875,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QCAPRI_Maros_Meszaros,0.000605314,59.602448645,59.603053959,solved,66793159.652093925,4.230990656708387e-05,0.0017352367285257263,1.7352367286131444e-09,4.739095808186686e-05,0.0012702314722388896,1.2702314722389035e-09,-133.49751731131911,0.9993568635234701,9.99356864480894e-07,50.60196746819261,56717,2835875,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QETAMACR_Maros_Meszaros,0.003170052,7.381524268,7.3846943199999995,solved,86760.53814491758,1.8515655136674757e-06,0.000316912193148507,1.849715797869606e-09,3.1119474526030115e-05,0.03639127932196301,3.63912792864921e-08,0.1734164122421351,0.991844043542877,9.91844044268131e-07,47.83939627217254,1517,75875,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QFFFFF80_Maros_Meszaros,0.002047904,11.438575271,11.440623174999999,solved,873153.1772047736,0.0056171775721409745,0.0067122716654699375,1.1947041334831705e-08,0.00047838099127009084,0.4396043879316199,4.396043879595963e-07,0.8016223656013608,0.6865852238552563,6.865852214622367e-07,344.27615641013887,3442,172125,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QFORPLAN_Maros_Meszaros,0.00137086,70.451695963,70.453066823,solved,7456616554.208759,0.0002437202719045747,3.2970811544069675e-05,3.297081154406968e-11,0.0001650005265798889,0.00045008017801583666,4.5008017801583694e-10,-14913.078743000984,0.9999886612935663,9.999886611670129e-07,9.324633189603267,57132,2856600,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QGFRDXPN_Maros_Meszaros,0.000909436,16.462675463,16.463584899,solved,100790584601.40573,0.06691087710734057,0.9558560178355665,9.5585601783832e-07,0.030463297520685266,0.039562672671182235,3.956267267118231e-08,-5161.659923765389,0.025606797650673026,2.5606798011291155e-08,28.073297013146828,9433,471650,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QGROW7_Maros_Meszaros,0.000570683,41.031680549,41.032251232,solved,-42798744.99687101,1.0828075428521498,0.5355323120480301,9.9525724292971e-07,6.888335007315671e-05,0.8464077707884514,8.464077707925447e-07,-41.4929369026795,0.9694885020516004,9.694885020733609e-07,44.18119546991483,45456,2272800,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QISRAEL_Maros_Meszaros,0.000493153,1.556308654,1.556801807,solved,25347838.30099235,0.025961767081354947,0.15907448451896783,1.5907448451896477e-07,0.007913153938952611,0.22402488786102914,2.2402488785645498e-07,13.029042781883616,0.25548250262335725,2.554825026524624e-07,2.208053179671704,2254,112725,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QPCBLEND_Maros_Meszaros,0.000140081,0.008408317,0.008548398,solved,-0.007843196016764394,1.7008149216100954e-07,0.16662182160902203,1.6662182161246235e-07,5.349182505702779e-07,0.0841066431821811,8.410664317142733e-08,-2.956614193839048e-07,0.29109527093954696,2.91095270910932e-07,0.007251464949563895,39,1950,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QPCBOEI1_Maros_Meszaros,0.000922356,0.370575168,0.371497524,solved,11503891.160087898,0.003919463088605434,0.11292576892264486,1.1292576892264463e-07,0.0001430442845886202,0.031710362698757266,3.171032764326434e-08,-22.836218913957993,0.9925385742002969,9.92538572497635e-07,0.3980657182194549,286,14300,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QPCBOEI2_Maros_Meszaros,0.000304802,19.075630818,19.07593562,solved,8171945.900960125,4.842628985575275e-07,5.1342546461633164e-05,5.1342546496769246e-11,2.0942201016726612e-06,0.0005796598664400717,5.796611628467608e-10,-16.344039247952374,0.9999791570401939,9.999791582723551e-07,84.42838393748195,41920,2096025,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QPCSTAIR_Maros_Meszaros,0.000945656,0.12858967,0.12953532599999998,solved,6204381.081575023,0.00010237805026627052,0.2641703971819545,3.9090511747334077e-07,0.0037843808591614928,0.8409427129112647,8.409427128771072e-07,-7.003515044758612,0.5643817406090627,5.643817411021901e-07,2.086742246469863,81,4075,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QPILOTNO_Maros_Meszaros,0.005885939,109.256379418,109.26226535699999,solved,4728353.01367742,0.017792773354937563,0.4589986694969693,4.5899866949697224e-07,0.004431038813385896,0.5083755658132355,5.083755658133304e-07,-9.330925501212477,0.9857919008154976,9.857919013350084e-07,29.104354049574336,14559,727975,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QPTEST_Maros_Meszaros,3.139e-05,2.122e-05,5.261e-05,solved,4.371875000034401,8.047248258959743e-12,0.0,2.6824160863127187e-12,2.9616127240864356e-10,3.1011656302600304e-05,3.101165156087007e-11,8.702549791905766e-11,9.11261758307557e-06,9.112617583075568e-12,0.00023149984551436179,1,75,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QRECIPE_Maros_Meszaros,0.000153571,0.002204405,0.002357976,solved,-266.61599261418985,1.611889857144888e-06,0.04738990130342548,7.675665621411835e-08,1.0305399223038691e-07,0.03435132980896597,3.4351329808965966e-08,3.145500653545241e-05,0.11753782922699435,1.1753782922699434e-07,0.023339707311895753,6,300,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSC205_Maros_Meszaros,0.000196641,0.001720792,0.001917433,solved,-0.005814023717651032,7.788992756419032e-08,0.031480037573088024,3.1480037573447205e-08,4.933837909918036e-07,0.24669189541137726,2.466918954959018e-07,8.010140914039477e-07,0.7918056690361663,7.918056690299295e-07,0.003744200029804913,4,200,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSCAGR25_Maros_Meszaros,0.000399932,0.429601765,0.430001697,solved,201738264.27779278,0.0220901698076209,0.19651795510479084,9.614407066536611e-07,0.05167242062226913,0.8368503617084477,8.368503617084721e-07,-23.751426486996934,0.05503952291274661,5.5039523669723804e-08,0.583106133880153,437,21850,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSCFXM1_Maros_Meszaros,0.000715525,2.915107306,2.915822831,solved,16882696.42411934,0.014066976324611765,0.02108127093516744,9.089455266646099e-07,0.009134893955318324,0.38777873703455457,3.877787370345555e-07,-26.142062544822693,0.7748099114825657,7.748099114825655e-07,30.792231076066138,2311,115575,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSCFXM2_Maros_Meszaros,0.001320239,4.84820037,4.849520609,solved,27776246.25008349,0.014332675818318744,0.6490584842489834,9.161681187527524e-07,0.024187495352048734,0.7721518097104361,7.721518097103464e-07,-28.529139813035727,0.5139591643740525,5.139591637700446e-07,83.27185143018559,1905,95250,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSCFXM3_Maros_Meszaros,0.001843053,5.466532695,5.468375748,solved,30816462.26159461,0.012285027319647514,0.7855590747762649,7.855590747763365e-07,0.020183201445471505,0.5014958152343613,5.01495815234306e-07,8.618812216445804,0.13998258251709175,1.399825821238133e-07,133.6428809678865,1420,71025,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSCRS8_Maros_Meszaros,0.000913116,6.458976488,6.459889604000001,solved,904.5657725261359,9.379439193216775e-05,0.4336594607033097,4.4384703502797325e-07,0.00518639557712946,0.9773882249521131,9.773882249549676e-07,0.0001723046099556489,0.19021766010076585,1.9021766202416308e-07,78.71997000137115,3163,158175,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSCSD1_Maros_Meszaros,0.000650814,0.039539528,0.040190342,solved,8.6666655610269,1.7987164695062768e-06,0.8993582347545519,8.993582347531384e-07,8.815198507261535e-07,0.14691997500075113,1.4691997512102527e-07,-1.1368497665475985e-06,0.11760514749333446,1.1760514788382673e-07,2.355856894570831,31,1575,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSCSD6_Maros_Meszaros,0.001052077,0.709417753,0.71046983,solved,50.80821380500348,4.445864210166344e-07,0.19433585826488253,1.9433585826488252e-07,5.469774885480279e-06,0.9995685294587195,9.995685295418821e-07,-9.337971574291029e-08,0.0017919454759211092,1.7919450200943732e-09,1.8283259654162818,313,15675,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSCSD8_Maros_Meszaros,0.001786792,0.146823146,0.148609938,solved,940.762928133649,1.2235484525639041e-05,0.5206582524193472,5.206582524193472e-07,1.108272873188758e-05,0.635723133904775,6.357231339707166e-07,-0.0008766677822658302,0.8982907898477569,8.982907902418494e-07,0.6266259681150944,31,1550,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSEBA_Maros_Meszaros,0.001052087,9.124049287,9.125101374,solved,81481644.98357442,4.388443236180706e-05,0.005556768606671473,5.556768606671472e-09,0.0010000248205196047,0.031693202740695745,3.169320274069575e-08,-162.91624574890594,0.9998477225576833,9.998477221327922e-07,31.675151465517068,4837,241875,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSHARE1B_Maros_Meszaros,0.000255882,4.722696779,4.722952661,solved,720074.0624416028,0.12680419299338194,0.0637915833334588,1.4255532538762383e-07,0.0016632162268756133,0.7032591951447829,7.032591951419263e-07,0.9910069509714958,0.6348002414909515,6.348002412718988e-07,390.9822082839274,9718,485925,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSHELL_Maros_Meszaros,0.005301516,1.2852693099999999,1.290570826,solved,1572637556845.323,0.12335030227725777,0.3909123609451049,4.3387216007243e-07,4.26713389028915,0.6822391117063812,6.822391117064482e-07,725674.6143861754,0.23081007591304817,2.3081007673039624e-07,2.6746790644736986,112,5625,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSHIP04L_Maros_Meszaros,0.001879113,0.341238364,0.343117477,solved,2420015.7201172723,4.50419315330615e-05,0.3546608782132103,3.5466087821308256e-07,0.0011760267768635875,0.14269138734032696,1.426913873044565e-07,0.18630632150235826,0.06332108408482516,6.332108423444231e-08,1.7546627397480612,110,5525,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
QSHIP04S_Maros_Meszaros,0.001195588,0.113331169,0.11452675699999999,solved,2424994.3943325174,0.00011201801476951939,0.814654714536676,8.820316123584201e-07,0.007302436724518839,0.883969589401888,8.839695894040292e-07,0.7390510544160007,0.2507661091128537,2.507661077533222e-07,1.2964449213400546,51,2550,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
